id_hecho,federal,tipo_persona,provincia_nombre,departamento_nombre,localidad_nombre,latitud,longitud,anio,mes,fecha_hecho,hora_hecho,calle_nombre,calle_altura,calle_interseccion,calle_interseccion_nombre,semaforo_estado,tipo_lugar,modo_produccion_hecho,clima_condicion,clima_otro,motivo_origen_registro,victima_sexo,victima_tr_edad,victima_18_años_o_mas,victima_clase,victima_vehiculo,victima_identidad_genero,inculpado_sexo,inculpado_tr_edad,inculpado_18_años_o_mas,inculpado_vehiculo
31673,No,Víctima,Entre Ríos,Concordia,Concordia,,,2021,enero,24/01/2021,0:30:00,RUTA PROVINCIAL A06,,Sí,PUENTE,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Bueno,,Intervención policial,Femenino,20-24,No corresponde,Acompañante,Motocicleta,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
31674,No,Imputado,Catamarca,Belén,Londres,,,2021,enero,09/01/2021,13:45:00,Maestro Manuel Pascual Ochoa - Altura Paraje El Shincal,99,No,,Sin semáforo,Calle,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,20-24,Sí,Automóvil
31674,No,Víctima,Catamarca,Belén,Londres,,,2021,enero,09/01/2021,13:45:00,Maestro Manuel Pascual Ochoa - Altura Paraje El Shincal,99,No,,Sin semáforo,Calle,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,20-24,No corresponde,Acompañante,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31712,No,Imputado,Chubut,Paso de Indios,Paso de Indios,-44,-69,2021,febrero,03/02/2021,3:30:00,RUTA NAC 25,372,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
31712,No,Víctima,Chubut,Paso de Indios,Paso de Indios,-44,-69,2021,febrero,03/02/2021,3:30:00,RUTA NAC 25,372,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,20-24,No corresponde,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31713,No,Imputado,Chubut,Biedma,Puerto Madryn,-43,-65,2021,febrero,09/02/2021,17:25:00,LUIS FELDMAN,,Sí,ROBERTO ARLT,Sin semáforo,Calle,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
31713,No,Víctima,Chubut,Biedma,Puerto Madryn,-43,-65,2021,febrero,09/02/2021,17:25:00,LUIS FELDMAN,,Sí,ROBERTO ARLT,Sin semáforo,Calle,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,15-19,No corresponde,Conductor,Otro,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31715,No,Imputado,Chubut,Rawson,Rawson,-43,-65,2021,enero,02/01/2021,12:00:00,RUTA PCIAL 1,60,No,,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
31715,No,Víctima,Chubut,Rawson,Rawson,-43,-65,2021,enero,02/01/2021,12:00:00,RUTA PCIAL 1,60,No,,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,70-74,No corresponde,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31716,No,Imputado,Chubut,Rawson,Playa Unión,-43,-65,2021,enero,18/01/2021,1:45:00,MARCELINO GONZALEZ,,Sí,JOHN THOMAS,Sin semáforo,Calle,Colisión vehículo-persona,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,25-29,Sí,Automóvil
31716,No,Víctima,Chubut,Rawson,Playa Unión,-43,-65,2021,enero,18/01/2021,1:45:00,MARCELINO GONZALEZ,,Sí,JOHN THOMAS,Sin semáforo,Calle,Colisión vehículo-persona,Bueno,,Intervención policial,Masculino,25-29,No corresponde,Conductor,Bicicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31717,No,Imputado,Chubut,Sarmiento,Sarmiento,,,2021,enero,14/01/2021,1:16:00,RUTA NAC. 40,1436,No,,Sin semáforo,Calle,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
31717,No,Víctima,Chubut,Sarmiento,Sarmiento,,,2021,enero,14/01/2021,1:16:00,RUTA NAC. 40,1436,No,,Sin semáforo,Calle,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,40-44,No corresponde,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31718,No,Imputado,Misiones,Capital,Posadas (Municipio de Posadas),-27,-56,2021,febrero,28/02/2021,8:08:00,roque perez,,Sí,alberdi,Sin semáforo,Calle,Colisión vehículo-persona,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,Sin determinar,Sí,Colectivo
31718,No,Víctima,Misiones,Capital,Posadas (Municipio de Posadas),-27,-56,2021,febrero,28/02/2021,8:08:00,roque perez,,Sí,alberdi,Sin semáforo,Calle,Colisión vehículo-persona,Bueno,,Intervención policial,Masculino,75-79,No corresponde,Peatón,No corresponde,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31719,No,Imputado,Jujuy,Dr. Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),-24,-65,2021,enero,20/01/2021,5:20:00,AV. GRAL. SAVIO,,Sí,CARVALLO,Sin semáforo,Autovía,Vuelco-Despistes,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
31719,No,Víctima,Jujuy,Dr. Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),-24,-65,2021,enero,20/01/2021,5:20:00,AV. GRAL. SAVIO,,Sí,CARVALLO,Sin semáforo,Autovía,Vuelco-Despistes,Sin determinar,,Intervención policial,Masculino,30-34,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31720,No,Imputado,Jujuy,Susques,Susques,-23,-66,2021,enero,15/01/2021,21:45:00,RUTA NACIONAL 52,200,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
31720,No,Víctima,Jujuy,Susques,Susques,-23,-66,2021,enero,15/01/2021,21:45:00,RUTA NACIONAL 52,200,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Sin determinar,,Intervención policial,Masculino,25-29,No corresponde,Acompañante,Camioneta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31720,No,Víctima,Jujuy,Susques,Susques,-23,-66,2021,enero,15/01/2021,21:45:00,RUTA NACIONAL 52,200,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Sin determinar,,Intervención policial,Masculino,45-49,No corresponde,Conductor,Camioneta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31721,No,Imputado,Jujuy,El Carmen,Perico,,,2021,enero,12/01/2021,21:20:00,RUTA NACIONAL 66,,Sí,AUTOPISTA PRESIDENTE RAUL ALFONSIN,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
31721,No,Víctima,Jujuy,El Carmen,Perico,,,2021,enero,12/01/2021,21:20:00,RUTA NACIONAL 66,,Sí,AUTOPISTA PRESIDENTE RAUL ALFONSIN,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Sin determinar,,Intervención policial,Masculino,65-69,No corresponde,Conductor,Camioneta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31722,No,Imputado,Jujuy,El Carmen,Perico,,,2021,enero,06/01/2021,18:00:00,RUTA NACIONAL 66,20,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Lluvia,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
31722,No,Víctima,Jujuy,El Carmen,Perico,,,2021,enero,06/01/2021,18:00:00,RUTA NACIONAL 66,20,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Lluvia,,Intervención policial,Masculino,35-39,No corresponde,Pasajero,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31722,No,Víctima,Jujuy,El Carmen,Perico,,,2021,enero,06/01/2021,18:00:00,RUTA NACIONAL 66,20,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Lluvia,,Intervención policial,Masculino,65-69,No corresponde,Pasajero,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31722,No,Víctima,Jujuy,El Carmen,Perico,,,2021,enero,06/01/2021,18:00:00,RUTA NACIONAL 66,20,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Lluvia,,Intervención policial,Femenino,25-29,No corresponde,Pasajero,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
31723,No,Imputado,Jujuy,El Carmen,Monterrico,-24,-65,2021,enero,31/01/2021,21:45:00,RUTA PROVINCIAL 43,,Sí,RUTA PROVINCIAL 46,Sin semáforo,Ruta Provincial,Colisión vehículo-persona,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,20-24,Sí,Automóvil
31723,No,Víctima,Jujuy,El Carmen,Monterrico,-24,-65,2021,enero,31/01/2021,21:45:00,RUTA PROVINCIAL 43,,Sí,RUTA PROVINCIAL 46,Sin semáforo,Ruta Provincial,Colisión vehículo-persona,Sin determinar,,Intervención policial,Femenino,40-44,No corresponde,Peatón,No corresponde,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
31724,No,Imputado,Entre Ríos,Colón,Colón,-32,-58,2021,febrero,21/02/2021,16:50:00,RUTA NACIONAL 14,180,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,65-69,Sí,Automóvil
31724,No,Víctima,Entre Ríos,Colón,Colón,-32,-58,2021,febrero,21/02/2021,16:50:00,RUTA NACIONAL 14,180,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,75-79,No corresponde,Acompañante,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31725,No,Imputado,Entre Ríos,Concordia,Concordia,-31,-58,2021,febrero,17/02/2021,6:10:00,CORRIENTES,,Sí,LA RIOJA,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,20-24,Sí,Camioneta
31725,No,Víctima,Entre Ríos,Concordia,Concordia,-31,-58,2021,febrero,17/02/2021,6:10:00,CORRIENTES,,Sí,LA RIOJA,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,65-69,No corresponde,Conductor,Camioneta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31726,No,Imputado,Entre Ríos,Concordia,Concordia,-31,-58,2021,febrero,14/02/2021,5:05:00,ISTHILART,,Sí,LAS HERAS,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,25-29,Sí,Motocicleta
31726,No,Víctima,Entre Ríos,Concordia,Concordia,-31,-58,2021,febrero,14/02/2021,5:05:00,ISTHILART,,Sí,LAS HERAS,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,20-24,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31727,No,Imputado,Entre Ríos,Concordia,Concordia,-31,-58,2021,febrero,01/02/2021,7:30:00,PRESIDENTE PERON,4928,No,,Sin semáforo,Calle,Colisión vehículo-objeto,Lluvia,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,75-79,Sí,Camioneta
31727,No,Víctima,Entre Ríos,Concordia,Concordia,-31,-58,2021,febrero,01/02/2021,7:30:00,PRESIDENTE PERON,4928,No,,Sin semáforo,Calle,Colisión vehículo-objeto,Lluvia,,Intervención policial,Masculino,75-79,No corresponde,Conductor,Camioneta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31728,No,Imputado,Entre Ríos,Federación,Federación,,,2021,febrero,09/02/2021,2:45:00,RUTA NACIONAL 14,298,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,50-54,Sí,Automóvil
31728,No,Víctima,Entre Ríos,Federación,Federación,,,2021,febrero,09/02/2021,2:45:00,RUTA NACIONAL 14,298,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,50-54,No corresponde,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31729,No,Imputado,Entre Ríos,Feliciano,San José de Feliciano,-30,-59,2021,febrero,07/02/2021,7:30:00,RUTA PROVINCIAL 1,93,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,25-29,Sí,Camioneta
31729,No,Víctima,Entre Ríos,Feliciano,San José de Feliciano,-30,-59,2021,febrero,07/02/2021,7:30:00,RUTA PROVINCIAL 1,93,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,45-49,No corresponde,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31730,No,Imputado,Entre Ríos,Paraná,Paraná,,,2021,febrero,19/02/2021,13:30:00,VICECOMODORO FALCONIER,,Sí,INTENDENTE BERNARHT,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,50-54,Sí,Camión
31730,No,Víctima,Entre Ríos,Paraná,Paraná,,,2021,febrero,19/02/2021,13:30:00,VICECOMODORO FALCONIER,,Sí,INTENDENTE BERNARHT,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,35-39,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31731,No,Imputado,Entre Ríos,Paraná,Paraná,,,2021,febrero,14/02/2021,22:20:00,AVDA. ZANNI,,Sí,ZONA CAPIBA,Funcionaba,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,65-69,Sí,Automóvil
31731,No,Víctima,Entre Ríos,Paraná,Paraná,,,2021,febrero,14/02/2021,22:20:00,AVDA. ZANNI,,Sí,ZONA CAPIBA,Funcionaba,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,40-44,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31742,No,Imputado,Santa Cruz,Lago Argentino,Tres Lagos,-50,-71,2021,enero,25/01/2021,7:30:00,ruta nacional 40,694,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Denuncia particular,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,20-24,Sí,Camioneta
31742,No,Víctima,Santa Cruz,Lago Argentino,Tres Lagos,-50,-71,2021,enero,25/01/2021,7:30:00,ruta nacional 40,694,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Denuncia particular,Masculino,50-54,No corresponde,Acompañante,Camioneta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31743,No,Imputado,Jujuy,Ledesma,Fraile Pintado,-24,-65,2021,enero,25/01/2021,16:30:00,RUTA NACIONAL 34,,Sí,BARRIO LOTEO MUNICIPAL,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,40-44,Sí,Camioneta
31743,No,Víctima,Jujuy,Ledesma,Fraile Pintado,-24,-65,2021,enero,25/01/2021,16:30:00,RUTA NACIONAL 34,,Sí,BARRIO LOTEO MUNICIPAL,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,Femenino,30-34,No corresponde,Conductor,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
31743,No,Víctima,Jujuy,Ledesma,Fraile Pintado,-24,-65,2021,enero,25/01/2021,16:30:00,RUTA NACIONAL 34,,Sí,BARRIO LOTEO MUNICIPAL,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,Femenino,45-49,No corresponde,Acompañante,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
31747,No,Imputado,Misiones,Libertador Grl. San Martín,Puerto Leoni,,,2021,marzo,08/03/2021,14:00:00,RUTA NACIONAL 12,1450,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,75-79,Sí,Automóvil
31747,No,Víctima,Misiones,Libertador Grl. San Martín,Puerto Leoni,,,2021,marzo,08/03/2021,14:00:00,RUTA NACIONAL 12,1450,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,45-49,No corresponde,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31749,No,Imputado,Misiones,Capital,Posadas (Municipio de Posadas),,,2021,marzo,28/03/2021,6:20:00,AV. CABO DE HORNO,0,No,,Sin semáforo,Calle,Colisión vehículo-vehículo,Llovizna,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,30-34,Sí,Bicicleta
31749,No,Víctima,Misiones,Capital,Posadas (Municipio de Posadas),,,2021,marzo,28/03/2021,6:20:00,AV. CABO DE HORNO,0,No,,Sin semáforo,Calle,Colisión vehículo-vehículo,Llovizna,,Intervención policial,Masculino,20-24,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31750,No,Víctima,San Juan,Calingasta,Tamberías,,,2021,enero,01/01/2021,8:30:00,AV. ARGENTINA,,Sí,BELGRANO Y JUAN JUFRE,Sin semáforo,Autopista Provincial,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,25-29,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31751,No,Imputado,San Juan,Rivadavia,Rivadavia,-32,-69,2021,enero,02/01/2021,22:40:00,COMANDANTE CABOT,,Sí,ZONDA,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Femenino,55-59,Sí,Camioneta
31751,No,Víctima,San Juan,Rivadavia,Rivadavia,-32,-69,2021,enero,02/01/2021,22:40:00,COMANDANTE CABOT,,Sí,ZONDA,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,20-24,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31752,No,Imputado,San Juan,Rawson,Rawson,,,2021,enero,21/01/2021,0:00:00,PERONA,,Sí,RIVADAVIA,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,30-34,Sí,Colectivo
31752,No,Víctima,San Juan,Rawson,Rawson,,,2021,enero,21/01/2021,0:00:00,PERONA,,Sí,RIVADAVIA,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,25-29,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
31753,No,Imputado,San Juan,Capital,San Juan,-32,-69,2021,enero,16/01/2021,19:30:00,AVENIDA DE CIRCUNVALACION,,Sí,AVENIDA LIBERTADOR,Sin semáforo,Autopista Provincial,Colisión vehículo-persona,Bueno,,Denuncia particular,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,20-24,Sí,Automóvil
